"历厘矫埃","郴何柯档","郴何嚼档","CO2丑档","寇何柯档","浅氢","浅加","老荤樊","穿利老荤樊","皑快"
"2024-11-20 13:57","22","89.3","272","13.3","谅","1.1","360","669","0"
"2024-11-20 13:58","22.1","88.6","269","13.4","谅","2.2","341","671","0"
"2024-11-20 13:59","22.2","88.3","267","13.1","谅","2.9","365","674","0"
"2024-11-20 14:00","22.2","89","264","13","谅","3.1","385","676","0"
"2024-11-20 14:01","22.3","89","262","12.9","谅","2.2","377","678","0"
"2024-11-20 14:02","22.5","89.9","262","13.3","谅","2.2","405","680","0"
"2024-11-20 14:03","22.5","90.4","260","13.1","谅","3.3","338","683","0"
"2024-11-20 14:04","22.7","90.3","258","12.9","谅","2.8","369","685","0"
"2024-11-20 14:05","22.7","91.5","257","13","谅","3","377","687","0"
"2024-11-20 14:06","22.7","91.1","257","12.8","谅","3.1","353","689","0"
"2024-11-20 14:07","22.8","91.6","256","12.9","谅","2.9","267","691","0"
"2024-11-20 14:08","22.9","90.2","255","12.7","谅","2.9","345","693","0"
"2024-11-20 14:09","22.8","90.8","264","12.8","谅","2.6","342","695","0"
"2024-11-20 14:10","22.8","88","268","13","谅","3","384","697","0"
"2024-11-20 14:11","22.5","86.7","272","13","谅","2.9","396","699","0"
"2024-11-20 14:12","22.4","86","273","12.7","谅","2.7","371","702","0"
"2024-11-20 14:13","22.3","86.4","273","12.8","谅","2.2","322","704","0"
"2024-11-20 14:14","22.3","86.7","275","13","谅","2.6","359","706","0"
"2024-11-20 14:15","22.2","87.8","272","13","谅","2.4","319","708","0"
"2024-11-20 14:16","22.3","88.7","266","13","谅","2.9","290","709","0"
"2024-11-20 14:17","22.4","90","263","12.9","谅","2.9","298","711","0"
"2024-11-20 14:18","22.4","88.6","260","12.8","谅","2.6","287","713","0"
"2024-11-20 14:19","22.5","89.4","257","12.7","谅","2.8","297","715","0"
"2024-11-20 14:20","22.3","90.7","259","12.4","谅","2.2","313","717","0"
"2024-11-20 14:21","22.4","90.1","260","12.4","谅","2.6","266","718","0"
"2024-11-20 14:22","22.5","88.6","260","12.4","谅","1.9","279","720","0"
"2024-11-20 14:23","22.5","89.9","259","12.5","谅","3.1","334","722","0"
"2024-11-20 14:24","22.4","90.8","259","12.4","谅","2.6","284","724","0"
"2024-11-20 14:25","22.4","89.8","260","12.6","谅","3.5","314","725","0"
"2024-11-20 14:26","22.5","89.1","265","12.9","谅","2.8","272","727","0"
"2024-11-20 14:27","22.4","90.5","266","12.7","谅","3.3","308","729","0"
"2024-11-20 14:28","22.4","90.7","266","12.9","谅","3.1","328","731","0"
"2024-11-20 14:29","22.6","89.3","263","12.7","谅","3.7","316","733","0"
"2024-11-20 14:30","22.5","90.4","258","12.8","谅","3.1","336","735","0"
"2024-11-20 14:31","22.4","91.3","253","12.7","谅","2.6","331","737","0"
"2024-11-20 14:32","22.7","90.3","253","12.9","谅","2.4","317","739","0"
"2024-11-20 14:33","22.6","91.3","253","12.9","谅","2.6","260","740","0"
"2024-11-20 14:34","22.6","90.4","254","13","谅","2.2","222","742","0"
"2024-11-20 14:35","22.6","89.5","256","13","谅","2.5","238","743","0"
"2024-11-20 14:36","22.5","89.9","258","13","谅","1.6","223","744","0"
"2024-11-20 14:37","22.5","89.4","260","12.9","谅","1.7","225","746","0"
"2024-11-20 14:38","22.3","88.8","261","13","谅","2","229","747","0"
"2024-11-20 14:39","22.1","88.4","264","12.7","谅","1.8","211","748","0"
"2024-11-20 14:40","22.2","87.7","266","12.8","谅","1.6","259","750","0"
"2024-11-20 14:41","22","90.1","266","12.8","谅","3.1","270","751","0"
"2024-11-20 14:42","22","89.7","266","12.7","谅","2.2","238","753","0"
"2024-11-20 14:43","22","89","260","12.8","谅","1.5","248","755","0"
"2024-11-20 14:44","22","90","259","12.7","谅","1.4","227","756","0"
"2024-11-20 14:45","22","89","260","12.8","谅","2.8","216","757","0"
"2024-11-20 14:46","22","89.9","260","12.8","谅","3","216","759","0"
"2024-11-20 14:47","22.1","91.1","258","12.8","谅","2.4","190","760","0"
"2024-11-20 14:48","22","90.3","258","12.8","谅","3.1","192","761","0"
"2024-11-20 14:49","21.9","90.8","258","12.7","谅","2.4","187","762","0"
"2024-11-20 14:50","22","91.3","258","12.7","谅","3","217","763","0"
"2024-11-20 14:51","21.8","91.7","257","12.8","谅","2.8","238","765","0"
"2024-11-20 14:52","21.9","90.6","255","12.7","谅","3.2","237","766","0"
"2024-11-20 14:53","21.9","91.3","255","12.7","谅","3.8","180","767","0"
"2024-11-20 14:54","21.9","90.6","254","12.6","谅","3.1","218","768","0"
"2024-11-20 14:55","22.1","89.5","256","12.7","谅","2.5","215","770","0"
"2024-11-20 14:56","21.8","90.3","255","12.8","谅","3","225","771","0"
"2024-11-20 14:57","21.9","89.8","255","12.8","谅","3.1","208","772","0"
"2024-11-20 14:58","21.9","90.4","256","12.8","谅","3.1","229","774","0"
"2024-11-20 14:59","21.7","91.4","253","12.7","谅","2.6","201","775","0"
"2024-11-20 15:00","21.8","91.1","253","12.7","谅","2.2","212","776","0"
"2024-11-20 15:01","21.7","91.2","253","12.7","谅","2.8","192","777","0"
"2024-11-20 15:02","21.8","91.5","253","12.7","谅","2.2","180","778","0"
"2024-11-20 15:03","21.7","91.2","252","12.8","谅","2.6","170","779","0"
"2024-11-20 15:04","21.7","91.3","251","12.7","谅","2.9","179","780","0"
"2024-11-20 15:05","21.6","91.5","250","12.7","谅","2.3","175","781","0"
"2024-11-20 15:06","21.6","92.4","251","12.7","谅","2.3","192","783","0"
"2024-11-20 15:07","21.7","91.3","251","12.6","谅","2.4","171","784","0"
"2024-11-20 15:08","21.6","91.7","252","12.6","谅","2","159","785","0"
"2024-11-20 15:09","21.6","89.8","252","12.7","谅","2.1","150","785","0"
"2024-11-20 15:10","21.6","90.7","251","12.7","谅","1.8","140","786","0"
"2024-11-20 15:11","21.5","91.6","251","12.6","谅","2.5","135","787","0"
"2024-11-20 15:12","21.4","92.1","251","12.6","谅","1.5","134","788","0"
"2024-11-20 15:13","21.4","91.7","251","12.6","谅","2.3","140","789","0"
"2024-11-20 15:14","21.3","91.8","251","12.6","谅","1.7","145","790","0"
"2024-11-20 15:15","21.5","90.9","251","12.6","谅","1.8","138","791","0"
"2024-11-20 15:16","21.3","92","251","12.7","谅","1.3","125","791","0"
"2024-11-20 15:17","21.2","93.1","251","12.6","谅","2.1","119","792","0"
"2024-11-20 15:18","21.2","92.2","253","12.6","谅","1.6","116","793","0"
"2024-11-20 15:19","21.1","93.3","253","12.5","谅","2.2","116","793","0"
"2024-11-20 15:20","21.2","90.4","253","12.5","谅","1.8","116","794","0"
"2024-11-20 15:21","20.9","92.4","253","12.5","谅","1.5","119","795","0"
"2024-11-20 15:22","21","93.6","253","12.5","谅","2.1","121","796","0"
"2024-11-20 15:23","20.8","93.7","253","12.4","谅","1.7","127","796","0"
"2024-11-20 15:24","20.8","93.5","253","12.4","谅","2.1","128","797","0"
"2024-11-20 15:25","20.8","93.5","254","12.4","谅","1.9","128","798","0"
"2024-11-20 15:26","20.9","91.5","253","12.3","谅","2.4","125","799","0"
"2024-11-20 15:27","20.8","93.1","253","12.4","谅","1.5","121","799","0"
"2024-11-20 15:28","20.8","92.7","252","12.4","谅","2.5","114","800","0"
"2024-11-20 15:29","20.8","91.4","252","12.4","谅","2.4","106","801","0"
"2024-11-20 15:30","20.6","91.9","255","12.3","谅","2.6","102","801","0"
"2024-11-20 15:31","20.7","90.6","257","12.3","谅","3.2","100","802","0"
"2024-11-20 15:32","20.6","91.9","260","12.2","谅","2.7","105","802","0"
"2024-11-20 15:33","20.5","92","263","12.2","谅","3","111","803","0"
"2024-11-20 15:34","20.4","92.9","264","12.2","谅","2.7","114","804","0"
"2024-11-20 15:35","20.3","91.5","264","12.3","谅","2.2","114","804","0"
"2024-11-20 15:36","20.3","90.2","264","12.3","谅","2.3","116","805","0"
"2024-11-20 15:37","20.3","89.8","266","12.3","谅","2.3","116","806","0"
"2024-11-20 15:38","20","92.5","264","12.3","谅","1.8","116","807","0"
"2024-11-20 15:39","20.1","90","264","12.3","谅","2.5","114","807","0"
"2024-11-20 15:40","20","92.5","266","12.3","谅","1.8","111","808","0"
"2024-11-20 15:41","20","92.2","264","12.3","谅","2.3","108","809","0"
"2024-11-20 15:42","19.9","92.5","264","12.3","谅","2","108","809","0"
"2024-11-20 15:43","19.9","92.5","264","12.3","谅","2.2","105","810","0"
"2024-11-20 15:44","19.8","91.3","263","12.3","谅","2.1","108","810","0"
"2024-11-20 15:45","19.8","92.1","263","12.3","谅","1.6","111","811","0"
"2024-11-20 15:46","19.8","93","263","12.3","谅","2.3","114","812","0"
"2024-11-20 15:47","19.8","92.3","263","12.2","谅","2.9","114","812","0"
"2024-11-20 15:48","19.6","93.3","264","12.2","谅","2.3","114","813","0"
"2024-11-20 15:49","19.6","93.2","262","12.2","谅","2.4","114","814","0"
"2024-11-20 15:50","19.7","91.9","262","12.2","谅","2.6","111","815","0"
"2024-11-20 15:51","19.6","92.2","262","12.3","谅","2.7","111","815","0"
"2024-11-20 15:52","19.6","91.3","262","12.3","谅","2.6","108","816","0"
"2024-11-20 15:53","19.6","92.4","262","12.3","谅","2.8","105","816","0"
"2024-11-20 15:54","19.7","90.9","262","12.3","谅","2.6","108","817","0"
"2024-11-20 15:55","19.4","92.3","262","12.3","谅","2.2","107","818","0"
"2024-11-20 15:56","19.4","93.6","264","12.3","谅","2.3","102","818","0"
"2024-11-20 15:57","19.3","93.5","264","12.2","谅","2.6","96","819","0"
"2024-11-20 15:58","19.2","93.6","266","12.2","谅","3","93","820","0"
"2024-11-20 15:59","19.4","92","266","12.2","谅","1.7","90","820","0"
"2024-11-20 16:00","19.3","90.8","266","12.2","谅","1.8","87","821","0"
"2024-11-20 16:01","19.3","91.3","270","12.2","谅","2.2","87","821","0"
"2024-11-20 16:02","19.2","90.8","271","12.1","谅","2","87","822","0"
"2024-11-20 16:03","19.1","93.3","269","12.1","谅","2.2","87","822","0"
"2024-11-20 16:04","19.1","90.9","268","12.1","谅","1.8","87","823","0"
"2024-11-20 16:05","18.9","92.6","268","12.1","谅","2.2","84","823","0"
"2024-11-20 16:06","19.1","90.9","269","12.1","谅","1.8","84","824","0"
"2024-11-20 16:07","19","91.3","268","12.2","谅","2","81","824","0"
"2024-11-20 16:08","18.8","93.7","270","12.2","谅","2.6","76","825","0"
"2024-11-20 16:09","18.7","93.6","270","12.1","谅","1.8","73","825","0"
"2024-11-20 16:10","19","91.1","272","12.1","谅","1.5","73","826","0"
"2024-11-20 16:11","18.9","91.5","276","12.1","谅","1.5","70","826","0"
"2024-11-20 16:12","18.5","95.1","275","12.1","谅","2.2","71","826","0"
"2024-11-20 16:13","18.6","93.4","275","12.1","谅","2.6","73","827","0"
"2024-11-20 16:14","18.3","93.7","277","12.1","谅","2.7","73","827","0"
"2024-11-20 16:15","18.6","90.5","279","12.1","谅","2.5","70","828","0"
"2024-11-20 16:16","18.4","91.5","277","12","谅","2.6","70","828","0"
"2024-11-20 16:17","18.3","92.2","278","12.1","谅","2.7","67","828","0"
"2024-11-20 16:18","18.4","91.2","279","12","谅","2.7","67","829","0"
"2024-11-20 16:19","18.3","89.8","281","12","谅","2.4","67","829","0"
"2024-11-20 16:20","18.2","92.8","280","12","谅","2.5","67","830","0"
"2024-11-20 16:21","18.2","90.7","282","12","谅","2.3","67","830","0"
"2024-11-20 16:22","18.1","91.8","282","12","谅","2.3","70","831","0"
"2024-11-20 16:23","18","94.1","282","12","谅","2","70","831","0"
"2024-11-20 16:24","18","93.8","281","12","谅","1.8","70","831","0"
"2024-11-20 16:25","17.9","93.7","282","12","谅","2","69","832","0"
"2024-11-20 16:26","17.8","92.7","282","12.1","谅","1.9","67","832","0"
"2024-11-20 16:27","17.9","91","284","12","谅","2.2","67","833","0"
"2024-11-20 16:28","17.9","92.3","285","12.1","谅","2.3","64","833","0"
"2024-11-20 16:29","17.7","94.6","285","12.1","谅","1.8","64","833","0"
"2024-11-20 16:30","17.7","92.3","283","12.1","谅","1.5","61","834","0"
"2024-11-20 16:31","17.7","92","283","12.1","谅","2.2","61","834","0"
"2024-11-20 16:32","17.6","93.6","286","12.1","谅","1.7","61","834","0"
"2024-11-20 16:33","17.6","91.2","286","12","谅","1.4","58","835","0"
"2024-11-20 16:34","17.5","91.8","286","12","谅","1.5","58","835","0"
"2024-11-20 16:35","17.4","92.9","287","11.9","谅","1.1","55","835","0"
"2024-11-20 16:36","17.4","94.2","287","11.9","谅","1.3","55","836","0"
"2024-11-20 16:37","17.4","91.7","288","11.9","谅","1.7","55","836","0"
"2024-11-20 16:38","17.3","92.4","289","11.9","谅","1.5","55","836","0"
"2024-11-20 16:39","17.4","92","290","11.9","谅","1.8","52","837","0"
"2024-11-20 16:40","17.2","92.6","288","11.9","谅","1.5","52","837","0"
"2024-11-20 16:41","17.3","91.4","288","12","谅","2","52","837","0"
"2024-11-20 16:42","17.2","92.6","289","12","谅","2","49","838","0"
"2024-11-20 16:43","17.2","92.9","290","12","谅","2.2","49","838","0"
"2024-11-20 16:44","17.2","92.4","291","11.9","谅","1.5","46","838","0"
"2024-11-20 16:45","17.1","91.4","291","11.8","谅","1.6","40","839","0"
"2024-11-20 16:46","17","92.7","292","11.9","谅","1.1","38","839","0"
"2024-11-20 16:47","17","91.9","293","11.9","谅","0.7","35","839","0"
"2024-11-20 16:48","17","92.6","292","11.9","谅","1","32","839","0"
"2024-11-20 16:49","16.8","92.5","292","11.9","谅","1.1","29","839","0"
"2024-11-20 16:50","16.8","92.1","294","11.8","谅","0.8","29","840","0"
"2024-11-20 16:51","16.7","93.1","296","11.8","谅","1.1","26","840","0"
"2024-11-20 16:52","16.8","91.6","295","11.8","谅","1.1","26","840","0"
"2024-11-20 16:53","16.6","92.2","296","11.8","谅","1.1","26","840","0"
"2024-11-20 16:54","16.6","93.3","296","11.8","谅","1.1","23","840","0"
"2024-11-20 16:55","16.6","90.6","297","11.7","谅","1.5","23","840","0"
"2024-11-20 16:56","16.7","91.9","298","11.7","谅","1.1","23","840","0"
"2024-11-20 16:57","16.4","93.1","299","11.7","谅","1.5","20","841","0"
"2024-11-20 16:58","16.4","92.7","300","11.7","谅","1.5","20","841","0"
"2024-11-20 16:59","16.2","92.5","302","11.7","谅","1.3","17","841","0"
"2024-11-20 17:00","16.3","92.1","303","11.7","谅","0.8","17","841","0"
"2024-11-20 17:01","16","94.9","303","11.7","谅","1.1","14","841","0"
"2024-11-20 17:02","16.1","94","303","11.7","谅","0.7","14","841","0"
"2024-11-20 17:03","16.1","94.7","301","11.6","谅","0.8","14","841","0"
"2024-11-20 17:04","16.2","93.6","300","11.6","谅","0.7","14","841","0"
"2024-11-20 17:05","16.2","89.8","303","11.7","谅","0.9","11","841","0"
"2024-11-20 17:06","16.1","90.7","302","11.6","谅","0.7","11","841","0"
"2024-11-20 17:07","16","91.7","305","11.5","谅","0.7","11","841","0"
"2024-11-20 17:08","15.8","93.1","306","11.5","谅","1.1","11","841","0"
"2024-11-20 17:09","15.9","91.4","310","11.5","谅","0.9","9","842","0"
"2024-11-20 17:10","15.9","92.1","310","11.5","谅","0.9","8","842","0"
"2024-11-20 17:11","15.7","93.7","310","11.6","谅","0.9","8","842","0"
"2024-11-20 17:12","15.7","94","307","11.6","谅","1.1","8","842","0"
"2024-11-20 17:13","15.8","91.7","313","11.5","谅","0.5","8","842","0"
"2024-11-20 17:14","15.6","93.6","312","11.5","谅","0.6","5","842","0"
"2024-11-20 17:15","15.5","94.1","311","11.5","谅","0.7","5","842","0"
"2024-11-20 17:16","15.7","92.5","311","11.5","谅","0.7","5","842","0"
"2024-11-20 17:17","15.7","91.1","311","11.5","谅","0.7","5","842","0"
"2024-11-20 17:18","15.6","90.3","314","11.5","谅","0.8","2","842","0"
"2024-11-20 17:19","15.5","91.2","314","11.5","谅","0.7","2","842","0"
"2024-11-20 17:20","15.2","93.9","315","11.5","谅","0.3","2","842","0"
"2024-11-20 17:21","15.2","94.2","315","11.5","谅","0","2","842","0"
"2024-11-20 17:22","15.2","94.5","314","11.4","谅","0.3","2","842","0"
"2024-11-20 17:23","15","94.7","315","11.4","谅","0.1","0","842","0"
"2024-11-20 17:24","15.1","93.8","316","11.4","谅","0.3","0","842","0"
"2024-11-20 17:25","15.3","93.1","315","11.4","谅","0.3","0","842","0"
"2024-11-20 17:26","14.9","94.2","315","11.4","谅","1","0","842","0"
"2024-11-20 17:27","15.1","94.7","319","11.4","谅","1.5","0","842","0"
"2024-11-20 17:28","14.9","92.7","319","11.4","谅","1.2","0","842","0"
"2024-11-20 17:29","14.7","95.4","320","11.3","谅","0.9","0","842","0"
"2024-11-20 17:30","14.9","93.3","320","11.3","谅","1.1","0","842","0"
"2024-11-20 17:31","14.8","93.5","322","11.2","谅","0.7","0","842","0"
"2024-11-20 17:32","14.8","93.5","325","11.2","谅","1.3","0","842","0"
"2024-11-20 17:33","14.4","98.2","325","11.2","谅","1","0","842","0"
"2024-11-20 17:34","14.4","95.4","325","11.1","谅","1.6","0","842","0"
"2024-11-20 17:35","14.4","95.5","326","11.1","谅","1.5","0","842","0"
"2024-11-20 17:36","14.5","95.3","326","11.1","谅","1.1","0","842","0"
"2024-11-20 17:37","14.6","93.9","327","11","谅","1.2","0","842","0"
"2024-11-20 17:38","14.7","92.2","327","11","谅","1.4","0","842","0"
"2024-11-20 17:39","14.5","92.8","327","11","谅","1.5","0","842","0"
"2024-11-20 17:40","14.4","94.9","328","11.1","谅","1.8","0","842","0"
"2024-11-20 17:41","14.4","95.1","329","11","谅","1.5","0","842","0"
"2024-11-20 17:42","14.3","96.3","329","10.9","谅","1.5","0","842","0"
"2024-11-20 17:43","14.1","94.9","330","10.8","谅","1.5","0","842","0"
"2024-11-20 17:44","14.4","92","330","10.9","谅","1.7","0","842","0"
"2024-11-20 17:45","14.2","94.2","331","10.9","谅","1.1","0","842","0"
"2024-11-20 17:46","14.3","93.1","330","10.9","谅","1.3","0","842","0"
"2024-11-20 17:47","14","95.6","329","10.8","谅","1.1","0","842","0"
"2024-11-20 17:48","14.1","94.6","331","10.8","谅","1.8","0","842","0"
"2024-11-20 17:49","14","92.6","334","10.7","谅","1.8","0","842","0"
"2024-11-20 17:50","14.2","93.1","333","10.8","谅","1.2","0","842","0"
"2024-11-20 17:51","14","93.9","334","10.8","谅","1.1","0","842","0"
"2024-11-20 17:52","14","92.3","335","10.7","谅","1.5","0","842","0"
"2024-11-20 17:53","13.8","95.7","336","10.6","谅","1.1","0","842","0"
"2024-11-20 17:54","13.8","93.9","335","10.6","谅","1.4","0","842","0"
"2024-11-20 17:55","13.7","95.1","336","10.5","谅","0.9","0","842","0"
"2024-11-20 17:56","13.8","93.4","336","10.4","谅","1.5","0","842","0"
"2024-11-20 17:57","13.6","95.2","336","10.5","谅","1.5","0","842","0"
"2024-11-20 17:58","13.7","95.9","338","10.5","谅","1.5","0","842","0"
"2024-11-20 17:59","13.6","94.9","337","10.6","谅","1.3","0","842","0"
"2024-11-20 18:00","13.5","93.8","336","10.5","谅","1.1","0","842","0"
"2024-11-20 18:01","13.6","93.2","337","10.4","谅","1.1","0","842","0"
"2024-11-20 18:02","13.6","93","338","10.5","谅","1.6","0","842","0"
"2024-11-20 18:03","13.3","95.4","340","10.5","谅","1.5","0","842","0"
"2024-11-20 18:04","13.3","93.6","340","10.4","谅","1.5","0","842","0"
"2024-11-20 18:05","13.2","96.9","339","10.5","谅","1.6","0","842","0"
"2024-11-20 18:06","13.5","92.1","340","10.5","谅","1.5","0","842","0"
"2024-11-20 18:07","13.2","94.7","340","10.3","谅","1.2","0","842","0"
"2024-11-20 18:08","13.1","95.1","340","10.2","谅","1.1","0","842","0"
"2024-11-20 18:09","13.2","92.8","340","10.1","谅","1.3","0","842","0"
"2024-11-20 18:10","13.3","91.2","342","10","谅","1.1","0","842","0"
"2024-11-20 18:11","13.3","91.4","342","10","谅","1.1","0","842","0"
"2024-11-20 18:12","13.2","93","342","10.1","谅","1.1","0","842","0"
