"";"CO2 Dose State";"Light Acc Today";"Meas CO2 Level";"Meas Rel Hum";"Meas GH Temp";"Rain State";"Meas Light";"Meas Wind Speed";"Meas Wind Dir";"Meas Out Temp";"EC Dosing";"pH Dosing";"Calc pH Level";"Meas pH 1 Level";"Meas pH 2 Level";"Meas EC 1 Level";"Meas EC 2 Level";"Meas EC 1 Level";"Irrig Flow";"Irrig Flow"
"20-11-2024 13:15:00";0;605.91;492.46;66.6;21.11;0;36.87;0;0;12.21;0;0;0;6.3;6.6;3;3.6;3;-32767;12070
"20-11-2024 13:20:00";0;616;458.1;66.9;21.73;0;22.79;0;0;12.47;0;0;0;6.3;6.6;3;3.69;3;-32767;12070
"20-11-2024 13:25:00";0;624.2;428;72.4;21.8;0;29.03;0;0;11.96;0;0;0;6.3;6.6;3;3.7;3;-32767;12070
"20-11-2024 13:30:00";0;630.4;423.2;79.3;21.44;0;20.27;0;0;12.26;0;0;0;6.3;6.6;3;3.7;3;-32767;12070
"20-11-2024 13:35:00";0;639.1;403.2;80.9;21.58;0;25.14;0;0;12.03;0;0;0;6.3;6.6;3;3.7;3;-32767;12070
"20-11-2024 13:40:00";0;645.4;394.7;83.7;21.6;0;23.01;0;0;11.82;0;0;0;6.3;6.6;3;3.7;3;-32767;12070
"20-11-2024 13:45:00";0;652.3;398.5;80.4;21.06;0;25.13;0;0;11.8;0;0;0;6.3;6.6;3.09;3.7;3.09;-32767;12070
"20-11-2024 13:50:00";0;660.2;424.2;79.1;21.54;0;30.08;0;0;11.89;33.57;2.52;5.58;6.3;6.6;3.1;3.25;3.1;-32767;12115
"20-11-2024 13:55:00";0;669.1;410.8;74.5;22.14;0;25.2;0;1;12.17;22.81;63.55;6.2;6.3;6.51;3.01;3.11;3.01;-32767;12795
"20-11-2024 14:00:00";0;675.4;450.4;83;21.39;0;22.26;0;0;12.02;23.27;87.13;6.2;6.3;6.5;3;3.1;3;-32767;13536
"20-11-2024 14:05:00";0;681.4;508.1;82.2;21.03;0;21.1;0;0;12.09;2.35;8.9;0.62;6.3;6.5;3.09;3.1;3.09;-32767;14222
"20-11-2024 14:10:00";0;689.2;478;83.8;21.27;0;24.87;0;0;12.1;0;0;0;6.3;6.59;3.1;3.28;3.1;-32767;14290
"20-11-2024 14:15:00";0;696.3;482.1;86.7;21.57;0;21.43;0;0;12.19;0;0;0;6.3;6.6;3.1;3.48;3.1;-32767;14290
"20-11-2024 14:20:00";0;702.4;474;77.1;20.43;0;21.81;0;0;12.11;0;0;0;6.3;6.6;3.1;3.59;3.1;-32767;14290
"20-11-2024 14:25:00";0;709.3;452.3;75.1;20.21;0;23.43;0;0;12.37;0;0;0;6.3;6.6;3.1;3.69;3.1;-32767;14290
"20-11-2024 14:30:00";0;715.4;441;80.4;20.56;0;20;0;7;12.13;0;0;0;6.3;6.6;3.1;3.7;3.1;-32767;14290
"20-11-2024 14:35:00";0;722.3;431;82.8;20.78;0;20.86;0;0;12.1;0;0;0;6.3;6.6;3.1;3.7;3.1;-32767;14290
"20-11-2024 14:40:00";0;728.4;425.5;83;20.89;0;19.47;0;0;12.1;0;0;0;6.3;6.6;3.1;3.7;3.1;-32767;14290
"20-11-2024 14:45:00";0;733.5;418.7;83.9;20.9;0;19.3;0;0;12.37;0;0;0;6.3;6.6;3.1;3.7;3.1;-32767;14290
"20-11-2024 14:50:00";0;739.4;409;85.8;20.99;0;19.03;0;7;12.31;0;0;0;6.3;6.6;3.1;3.7;3.1;-32767;14290
"20-11-2024 14:55:00";0;744.5;394.5;88.7;20.55;0;16.57;0;0;12.3;0;0;0;6.3;6.6;3.1;3.7;3.1;-32767;14290
"20-11-2024 15:00:00";0;750.4;394.8;82.7;19.78;0;17.38;0;0;12.21;0;0;0;6.3;6.6;3.1;3.7;3.1;-32767;14290
"20-11-2024 15:05:00";0;755.5;400.4;79.3;19.52;0;17.05;0;0;12.29;0;0;0;6.3;6.6;3.1;3.7;3.1;-32767;14290
"20-11-2024 15:10:00";0;760.5;401.9;85.3;19.77;0;15.65;0;0;12.03;0;0;0;6.3;6.6;3.19;3.7;3.19;-32767;14290
"20-11-2024 15:15:00";0;765.5;399.3;85.1;19.8;0;17.57;0;0;12.27;0;0;0;6.3;6.6;3.2;3.7;3.2;-32767;14290
"20-11-2024 15:20:00";0;770.5;394.5;85;19.98;0;17.44;0;0;12.3;0;0;0;6.3;6.6;3.2;3.7;3.2;-32767;14290
"20-11-2024 15:25:00";0;774.6;389.5;86.8;19.91;0;15.69;0;0;12.12;0;0;0;6.3;6.6;3.29;3.7;3.29;-32767;14290
"20-11-2024 15:30:00";0;779.5;389.9;87;19.63;0;13.43;0;0;12.1;0;0;0;6.3;6.6;3.3;3.7;3.3;-32767;14290
"20-11-2024 15:35:00";0;782.7;385.5;87;19.42;0;10.32;0;0;12.1;0;0;0;6.3;6.6;3.3;3.7;3.3;-32767;14290
"20-11-2024 15:40:00";0;785.7;391.3;87.9;19.22;0;10.63;0;1;12.19;0;0;0;6.3;6.6;3.3;3.7;3.3;-32767;14290
"20-11-2024 15:45:00";0;788.7;390.2;88;19.02;0;9.71;0;0;11.93;0;0;0;6.3;6.6;3.3;3.7;3.3;-32767;14290
"20-11-2024 15:50:00";0;791.7;389.1;88.9;18.73;0;8.16;0;0;11.9;0;0;0;6.3;6.6;3.3;3.7;3.3;-32767;14290
"20-11-2024 15:55:00";0;793.8;395.3;85.4;18.43;0;8;0;0;11.81;0;0;0;6.3;6.6;3.3;3.7;3.3;-32767;14290
"20-11-2024 16:00:00";0;795.8;396.9;85;18.4;0;7.19;0;0;11.89;0;0;0;6.3;6.6;3.3;3.7;3.3;-32767;14290
"20-11-2024 16:05:00";0;797.8;397.9;85.9;18.4;0;6.2;0;0;11.72;0;0;0;6.3;6.6;3.3;3.7;3.3;-32767;14290
"20-11-2024 16:10:00";0;799.8;401.6;87.8;18.22;0;6.1;0;0;11.7;0;0;0;6.3;6.6;3.3;3.7;3.3;-32767;14290
"20-11-2024 16:15:00";0;801.8;400.2;88;17.84;0;6.37;0;0;11.61;0;0;0;6.3;6.6;3.3;3.7;3.3;-32767;14290
"20-11-2024 16:20:00";0;803.8;398.2;85.3;17.71;0;6.49;0;0;11.6;0;0;0;6.3;6.6;3.3;3.61;3.3;-32767;14290
"20-11-2024 16:25:00";0;805.8;406.1;86.8;17.61;0;6.32;0;0;11.6;0;0;0;6.3;6.6;3.3;3.6;3.3;-32767;14290
"20-11-2024 16:30:00";0;807.8;406.1;87.9;17.42;0;6.66;0;0;11.69;0;0;0;6.3;6.6;3.3;3.6;3.3;-32767;14290
"20-11-2024 16:35:00";0;809.8;406;87.1;17.31;0;5.62;0;0;11.7;0;0;0;6.3;6.6;3.3;3.6;3.3;-32767;14290
"20-11-2024 16:40:00";0;810.9;412.3;88.8;16.94;0;4.33;0;0;11.52;0;0;0;6.3;6.6;3.3;3.6;3.3;-32767;14290
"20-11-2024 16:45:00";0;811.89;420.15;88.11;16.9;0;3.31;0;0;11.41;0;0;0;6.3;6.6;3.3;3.6;3.3;-32767;14290
"20-11-2024 16:50:00";0;812.89;426.36;80.85;16.99;0;2.57;0;7;11.31;0;0;0;6.3;6.6;3.3;3.6;3.3;-32767;14290
"20-11-2024 16:55:00";0;813.89;434.15;81.79;17;0;1.96;0;7;11.21;0;0;0;6.3;6.6;3.3;3.6;3.3;-32767;14290
"20-11-2024 17:00:00";0;814;443.04;82.89;16.91;0;1.54;0;7;11.11;0;0;0;6.3;6.6;3.3;3.6;3.3;-32767;14290
"20-11-2024 17:05:00";0;814.89;448.47;84.79;16.72;0;1.23;0;7;11.01;0;0;0;6.3;6.6;3.3;3.6;3.3;-32767;14290
"20-11-2024 17:10:00";0;815;451.68;85.89;16.52;0;0.93;0;7;10.73;0;0;0;6.3;6.6;3.39;3.6;3.39;-32767;14290
"20-11-2024 17:15:00";0;815;457.36;85.11;16.41;0;0.54;0;7;10.61;0;0;0;6.3;6.6;3.4;3.6;3.4;-32767;14290
"20-11-2024 17:20:00";0;815;458;86.79;16.22;0;0.32;0;7;10.33;0;0;0;6.3;6.6;3.4;3.6;3.4;-32767;14290
"20-11-2024 17:25:00";0;815;465.15;86.11;15.93;0;0.3;0;7;10.3;0;0;0;6.3;6.6;3.4;3.6;3.4;-32767;14290
"20-11-2024 17:30:00";0;815;467.79;86;15.81;0;0.21;0;7;10.03;0;0;0;6.3;6.6;3.4;3.6;3.4;-32767;14290
"20-11-2024 17:35:00";0;815;469.79;88.68;15.53;0;0.11;0;6;10.09;0;0;0;6.3;6.6;3.4;3.6;3.4;-32767;14290
"20-11-2024 17:40:00";0;815;467.32;86.32;15.68;0;0.1;0;7;9.83;0;0;0;6.3;6.6;3.4;3.6;3.4;-32767;14290
"20-11-2024 17:45:00";0;815.89;474.15;86.89;15.79;0;0.19;0;7;9.71;0;0;0;6.3;6.6;3.4;3.6;3.4;-32767;14290
"20-11-2024 17:50:00";0;816;471.43;87;15.17;0;0.2;0;7;9.61;0;0;0;6.3;6.6;3.4;3.6;3.4;-32767;14290
"20-11-2024 17:55:00";0;816;471.89;87;15.01;0;0.2;0;7;9.6;0;0;0;6.3;6.6;3.4;3.6;3.4;-32767;14290
"20-11-2024 18:00:00";0;816;476.47;87;14.73;0;0.2;0;7;9.51;0;0;0;6.3;6.6;3.4;3.6;3.4;-32767;14290
"20-11-2024 18:05:00";0;816;480.57;87;14.61;0;0.2;0;7;9.5;0;0;0;6.3;6.6;3.4;3.6;3.4;-32767;14290
"20-11-2024 18:10:00";0;816;477.43;87;14.42;0;0.2;0;7;9.41;0;0;0;6.3;6.6;3.4;3.6;3.4;-32767;14290
"20-11-2024 18:15:00";0;816;478.79;86.11;14.31;0;0.11;0;7;9.13;0;0;0;6.3;6.6;3.4;3.6;3.4;-32767;14290
"20-11-2024 18:20:00";0;816;480.79;87.79;14.3;0;0.1;0;7;8.83;0;0;0;6.3;6.6;3.4;3.6;3.4;-32767;14290
"20-11-2024 18:25:00";0;816;481.89;87.11;14.48;0;0.19;0;7;8.89;0;0;0;6.3;6.6;3.4;3.6;3.4;-32767;14290
"20-11-2024 18:30:00";0;816;490.04;86.11;14.59;0;0.2;0;7;8.99;0;0;0;6.3;6.6;3.4;3.6;3.4;-32767;14290
"20-11-2024 18:35:00";0;816;491.89;86.89;14.78;0;0.2;0;7;8.82;0;0;0;6.3;6.6;3.4;3.6;3.4;-32767;14290
"20-11-2024 18:40:00";0;816;494.68;86.11;14.89;0;0.2;0;7;8.89;0;0;0;6.3;6.6;3.4;3.6;3.4;-32767;14290
"20-11-2024 18:45:00";0;816;498.57;87.79;14.9;0;0.11;0;7;8.45;0;0;0;6.3;6.6;3.4;3.6;3.4;-32767;14290
"20-11-2024 18:50:00";0;816;498.11;88;14.9;0;0.1;0;7;8.31;0;0;0;6.3;6.6;3.4;3.6;3.4;-32767;14290
"20-11-2024 18:55:00";0;816;500.68;88.89;14.9;0;0.1;0;7;8.48;0;0;0;6.3;6.6;3.4;3.6;3.4;-32767;14290
"20-11-2024 19:00:00";0;816;503.68;88.11;14.9;0;0.1;0;6;8.32;0;0;0;6.3;6.6;3.4;3.6;3.4;-32767;14290
"20-11-2024 19:05:00";0;816;509.36;88;14.9;0;0.1;0;6;8.21;0;0;0;6.3;6.6;3.49;3.6;3.49;-32767;14290
"20-11-2024 19:10:00";0;816;507.32;88;14.81;0;0.1;0;6;8.2;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 19:15:00";0;816;508.79;89.79;14.71;0;0.19;0;6;8.11;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 19:20:00";0;816;513.47;88.21;14.79;0;0.2;0;6;8.1;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 19:25:00";0;816;514;88.89;14.8;0;0.2;0;6;8.1;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 19:30:00";0;816;520.25;87.21;14.89;0;0.2;0;6;8.1;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 19:35:00";0;816.89;519.21;87;15.08;0;0.2;0;6;8.19;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 19:40:00";0;817;524.36;87;15.01;0;0.2;0;6;8.29;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 19:45:00";0;817;525;87.89;14.91;0;0.2;0;6;8.3;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 19:50:00";0;817;528.57;89.79;14.72;0;0.11;0;6;8.57;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 19:55:00";0;817;528.12;89.12;14.7;0;0.19;0;6;8.6;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 20:00:00";0;817;528;88.12;14.7;0;0.2;0;5;8.51;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 20:05:00";0;817;529.76;88.88;14.52;0;0.2;0;5;8.41;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 20:10:00";0;817;530.88;89;13.62;0;0.2;0;5;8.49;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 20:15:00";0;817;531;87.24;13.76;0;0.11;0;5;8.32;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 20:20:00";0;817;528.36;84.36;14.06;0;0.19;0;5;8.04;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 20:25:00";0;817;529.76;84.88;14.1;0;0.2;0;5;7.91;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 20:30:00";0;817;530.88;84.12;14.19;0;0.29;0;5;7.81;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 20:35:00";0;817;534.52;84;14.2;0;0.21;0;3;7.45;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 20:40:00";0;817;540.28;84.88;14.2;0;0.2;0;5;7.49;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 20:45:00";0;817;538.36;86.76;14.29;0;0.2;0;5;7.5;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 20:50:00";0;817;539.76;87.88;14.04;0;0.2;0;5;7.41;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 20:55:00";0;817;541.76;83.6;13.91;0;0.2;0;5;7.49;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 21:00:00";0;817.88;538.48;84.76;14.08;0;0.2;0;5;7.59;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 21:05:00";0;818;539.76;84.12;14.28;0;0.2;0;3;7.34;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 21:10:00";0;818;546.16;86.64;14.21;0;0.2;0;3;7.21;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 21:15:00";0;818;540.84;86.12;14.29;0;0.2;0;3;7.2;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 21:20:00";0;818;546.16;86.88;13.95;0;0.2;0;5;7.2;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 21:25:00";0;818;543.48;87;13.81;0;0.11;0;5;7.2;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 21:30:00";0;818;539.48;85.24;13.45;0;0.1;0;5;7.11;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 21:35:00";0;818;540.76;85.88;13.66;0;0.1;0;5;7.01;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 21:40:00";0;818;543.64;85.12;14.05;0;0.19;0;5;7.26;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 21:45:00";0;818;546.64;86.76;14.19;0;0.2;0;5;7.65;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 21:50:00";0;818;547;86.12;14.38;0;0.29;0;5;7.79;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 21:55:00";0;818;549.64;86;14.58;0;0.21;0;6;7.8;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 22:00:00";0;818;554.4;86;14.78;0;0.2;0;6;7.71;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 22:05:00";0;818;558.52;85.12;14.8;0;0.2;0;6;7.61;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 22:10:00";0;818;560.76;85.88;14.8;0;0.2;0;6;7.69;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 22:15:00";0;818;563.64;85.12;14.89;0;0.2;0;5;7.79;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 22:20:00";0;818;560.48;86.76;14.9;0;0.2;0;6;7.8;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 22:25:00";0;818.88;564.4;87;14.81;0;0.2;0;5;7.8;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 22:30:00";0;819;569.4;87.88;14.27;0;0.2;0;5;7.8;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 22:35:00";0;819;561.2;87.12;14.11;0;0.2;0;6;7.8;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 22:40:00";0;819;562.64;86.12;14.01;0;0.2;0;5;7.8;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 22:45:00";0;819;563.88;86;14;0;0.2;0;5;7.8;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 22:50:00";0;819;564;86.88;13.82;0;0.2;0;5;7.8;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 22:55:00";0;819;565.76;87;13.8;0;0.2;0;6;7.89;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 23:00:00";0;819;566.88;87.88;13.8;0;0.2;0;6;7.81;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 23:05:00";0;819;566.12;88;13.89;0;0.2;0;6;7.8;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 23:10:00";0;819;566;87.13;13.99;0;0.2;0;6;7.8;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 23:15:00";0;819;569.49;86.13;14.09;0;0.2;0;5;7.97;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 23:20:00";0;819;565.63;85.13;14.1;0;0.2;0;5;8;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 23:25:00";0;819;565.87;86.75;14.01;0;0.2;0;5;8;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 23:30:00";0;819;568.62;87.87;14.09;0;0.2;0;3;8;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 23:35:00";0;819;570.75;87.13;14.27;0;0.2;0;5;8;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 23:40:00";0;819;573.62;87;13.86;0;0.2;0;5;8;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 23:45:00";0;819;569.63;87.87;13.89;0;0.2;0;1;7.83;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 23:50:00";0;819.87;572.49;86.25;13.9;0;0.2;0;1;7.71;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"20-11-2024 23:55:00";0;820;574.75;85.13;13.99;0;0.11;0;1;7.61;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;14290
"21-11-2024 00:00:00";0;103.87;571.51;85.87;14;0;0.19;0;0;7.69;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;1810.08
"21-11-2024 00:05:00";0;0;574.49;85.13;14.09;0;0.2;0;0;7.79;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 00:10:00";0;0;574.13;84.13;14.19;0;0.2;0;0;7.8;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 00:15:00";0;0;574.87;84.87;14.2;0;0.2;0;0;7.89;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 00:20:00";0;0;578.49;86.75;14.11;0;0.2;0;0;7.9;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 00:25:00";0;0;580.75;86.13;14.1;0;0.2;0;0;7.81;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 00:30:00";0;0;578.38;86;14.01;1;0.2;0;6;7.71;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 00:35:00";0;0;578.87;86.87;13.91;1;0.11;0;6;7.7;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 00:40:00";0;0;582.49;89.62;13.99;1;0.1;0;6;7.61;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 00:45:00";0;0;584.75;87.38;14.09;0;0.19;0;5;7.69;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 00:50:00";0;0;591.99;88.75;14.01;0;0.2;0;5;7.7;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 00:55:00";0;0;592.13;87.25;14;0;0.2;0;5;7.61;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 01:00:00";0;0;586.76;87.87;13.91;1;0.2;0;5;7.6;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 01:05:00";0;0;591.24;87.13;13.9;1;0.2;0;6;7.6;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 01:10:00";0;0;593.75;86.13;13.9;0;0.2;0;5;7.6;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 01:15:00";0;0;592.25;86;14.07;0;0.2;0;6;7.69;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 01:20:00";0;0;593.75;86.87;14.01;0;0.2;0;5;7.7;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 01:25:00";0;0;598.37;85.25;14.09;0;0.2;0;5;7.7;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 01:30:00";0;0.87;599.87;85.87;14.01;0;0.2;0;5;7.61;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 01:35:00";0;1;598.25;85.13;14.09;0;0.2;0;3;7.51;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 01:40:00";0;1;598.87;85.87;14.01;0;0.2;0;3;7.5;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 01:45:00";0;1;598.13;86;13.91;0;0.2;0;3;7.67;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 01:50:00";0;1;598;86.87;14.07;0;0.2;0;3;7.61;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 01:55:00";0;1;618.09;87.87;14.27;0;0.2;0;5;7.6;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 02:00:00";0;1;616.63;85.38;14.39;0;0.2;0;5;7.6;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 02:05:00";0;1;616.87;85.87;14.23;0;0.2;0;5;7.69;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 02:10:00";0;1;619.62;86.87;14.11;0;0.2;0;5;7.61;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 02:15:00";0;1;622.62;87.87;14.01;0;0.2;0;5;7.51;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 02:20:00";0;1;623;86.25;14;0;0.2;0;5;7.59;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 02:25:00";0;1;623.87;87.75;13.91;0;0.2;0;5;7.51;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 02:30:00";0;1;627.49;88;13.81;0;0.11;0;5;7.5;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 02:35:00";0;1;625.4;87.13;13.71;0;0.1;0;5;7.41;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 02:40:00";0;1;627.6;86.13;13.79;0;0.1;0;3;7.4;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 02:45:00";0;1;629.73;86;13.71;0;0.1;0;2;7.31;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 02:50:00";0;1;629.13;85.13;13.96;0;0.1;0;1;7.13;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 02:55:00";0;1;621.2;84.13;14.09;0;0.19;0;2;7.19;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 03:00:00";0;1;623.47;85.73;14.19;0;0.11;0;2;7.11;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 03:05:00";0;1.87;630.93;86.87;14.2;0;0.19;0;3;7.1;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 03:10:00";0;2;633.73;87;14.2;0;0.2;0;3;7.19;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 03:15:00";0;2;637.47;85.27;14.03;0;0.11;0;3;7.03;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 03:20:00";0;2;639.73;84.13;13.83;0;0.1;0;5;6.91;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 03:25:00";0;2;650.4;84;13.71;0;0.01;0;5;6.64;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 03:30:00";0;2;649.4;84.87;13.79;0;0.17;0;5;6.77;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 03:35:00";0;2;652.47;83.27;13.97;0;0.11;0;5;6.54;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 03:40:00";0;2;652.13;82.13;14.09;0;0.1;0;5;6.41;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 03:45:00";0;2;654.6;81.13;14.27;0;0.19;0;5;6.4;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 03:50:00";0;2;661.93;81;14.3;0;0.2;0;5;6.4;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 03:55:00";0;2;669.93;82.73;14.21;0;0.2;0;5;6.23;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 04:00:00";0;2;674.47;82.13;14.11;0;0.11;0;6;6.2;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 04:05:00";0;2;673.27;82;14.1;0;0.1;0;6;6.11;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
"21-11-2024 04:10:00";0;2;682.53;82;14.19;0;0.1;0;6;6.01;0;0;0;6.3;6.6;3.5;3.6;3.5;-32767;0
